# Timestamp,Type of mobile,MMSI,Latitude,Longitude,Navigational status,ROT,SOG,COG,Heading,IMO,Callsign,Name,Ship type,Cargo type,Width,Length,Type of position fixing device,Draught,Destination,ETA,Data source type,A,B,C,D
26/11/2024 00:55:05,Class A,211641190,54.660908,9.934798,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 00:58:06,Class A,211641190,54.660928,9.934848,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:00:06,Class A,211641190,54.660928,9.934848,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:01:05,Class A,211641190,54.660895,9.934782,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:04:04,Class A,211641190,54.66093,9.93481,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:07:04,Class A,211641190,54.660905,9.934788,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:10:03,Class A,211641190,54.660898,9.93479,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:12:08,Class A,211641190,54.660898,9.93479,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:13:05,Class A,211641190,54.660905,9.934785,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:16:04,Class A,211641190,54.660918,9.934773,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:19:06,Class A,211641190,54.660887,9.934743,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:22:06,Class A,211641190,54.660902,9.93479,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:25:06,Class A,211641190,54.660902,9.934782,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:28:05,Class A,211641190,54.660893,9.934785,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:31:04,Class A,211641190,54.660893,9.934772,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:34:05,Class A,211641190,54.660898,9.93474,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:37:07,Class A,211641190,54.660902,9.934765,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:40:04,Class A,211641190,54.6609,9.93477,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:42:06,Class A,211641190,54.6609,9.93477,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:44:06,Class A,211641190,54.660897,9.934763,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:44:09,Class A,211641190,54.660897,9.934772,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:47:08,Class A,211641190,54.660897,9.934763,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:48:06,Class A,211641190,54.660897,9.934763,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:51:04,Class A,211641190,54.660895,9.934748,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:51:09,Class A,211641190,54.660897,9.934737,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:54:06,Class A,211641190,54.660893,9.934703,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:54:08,Class A,211641190,54.660893,9.934703,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 01:57:04,Class A,211641190,54.660892,9.934693,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:00:05,Class A,211641190,54.660922,9.934803,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:00:07,Class A,211641190,54.660922,9.934803,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:03:04,Class A,211641190,54.66092,9.934738,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:06:07,Class A,211641190,54.66092,9.934738,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:12:06,Class A,211641190,54.660908,9.934738,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:18:05,Class A,211641190,54.660878,9.934632,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:18:06,Class A,211641190,54.660878,9.934632,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:21:07,Class A,211641190,54.660938,9.934788,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:24:03,Class A,211641190,54.660913,9.934792,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:24:06,Class A,211641190,54.660913,9.934792,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:27:07,Class A,211641190,54.660872,9.934758,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:30:06,Class A,211641190,54.660872,9.934758,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:30:06,Class A,211641190,54.660927,9.93477,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:36:09,Class A,211641190,54.660927,9.93477,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:38:03,Class A,211641190,54.66088,9.934752,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:38:08,Class A,211641190,54.660885,9.934755,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:41:04,Class A,211641190,54.660895,9.93476,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:42:07,Class A,211641190,54.660895,9.93476,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:44:03,Class A,211641190,54.660883,9.93475,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:47:05,Class A,211641190,54.660903,9.934798,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:48:07,Class A,211641190,54.660903,9.934798,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:50:06,Class A,211641190,54.660898,9.934768,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:53:04,Class A,211641190,54.660893,9.934763,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:54:06,Class A,211641190,54.660893,9.934763,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 02:57:04,Class A,211641190,54.660903,9.93476,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:00:08,Class A,211641190,54.660903,9.93476,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:05:07,Class A,211641190,54.660905,9.934783,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:06:05,Class A,211641190,54.660905,9.934783,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:08:06,Class A,211641190,54.660898,9.93478,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:11:06,Class A,211641190,54.660915,9.934787,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:14:05,Class A,211641190,54.660888,9.934757,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:20:05,Class A,211641190,54.66089,9.934765,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:26:04,Class A,211641190,54.660902,9.93477,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:29:06,Class A,211641190,54.660902,9.934778,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:30:06,Class A,211641190,54.660902,9.934778,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:35:07,Class A,211641190,54.66089,9.934747,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:38:03,Class A,211641190,54.660907,9.934793,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:41:06,Class A,211641190,54.660885,9.934785,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:42:07,Class A,211641190,54.660885,9.934785,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:44:04,Class A,211641190,54.660902,9.934783,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:47:05,Class A,211641190,54.660893,9.934782,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:50:04,Class A,211641190,54.660903,9.934785,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:56:03,Class A,211641190,54.660898,9.934785,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 03:59:04,Class A,211641190,54.660913,9.934797,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:02:05,Class A,211641190,54.660917,9.934788,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:05:04,Class A,211641190,54.660928,9.93479,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:06:06,Class A,211641190,54.660928,9.93479,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:08:05,Class A,211641190,54.66093,9.934792,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:12:07,Class A,211641190,54.66093,9.934792,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:15:05,Class A,211641190,54.66091,9.934775,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:15:07,Class A,211641190,54.660912,9.934792,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:18:04,Class A,211641190,54.660908,9.934768,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:18:06,Class A,211641190,54.660908,9.934768,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:21:04,Class A,211641190,54.660912,9.934775,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:30:04,Class A,211641190,54.660902,9.934778,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:30:08,Class A,211641190,54.660902,9.934778,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:36:06,Class A,211641190,54.660905,9.93477,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
26/11/2024 04:39:04,Class A,211641190,54.660908,9.934783,Moored,,0.0,,,Unknown,DD8012,SCHLEI PRINCESS,Undefined,,8.0,44.0,Internal,,KAPPELN,25/01/2025 22:00:00,AIS,8.0,36.0,4.0,4.0
